image_id,question,question_id,answer,image_path
7839,Is the sun visible?,78391,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000007839.png
900104200,Is the boy likely to fall?,900104200,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000900104200.png
78,Is the woman happy?,780,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000000078.png
8287,Did the man knock down the kid?,82871,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000008287.png
11561,Does this lady like cats?,115610,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000011561.png
14610,Did the woman just put this book on the coffee table?,146100,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000014610.png
12999,Is the woman going to eat alone?,129992,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000012999.png
900152212,Is it a cloudy day?,900152212,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000900152212.png
900001931,Will the girl reach the sidewalk if she continues?,900001931,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000900001931.png
900096910,Is this a common furniture arrangement?,900096910,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000900096910.png
900141321,Is the baby looking for his mother?,900141321,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000900141321.png
900134640,Are the two girls having a party?,900134640,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000900134640.png
900131972,Is he old enough to drink alcohol?,900131972,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000900131972.png
10010,Is the man sitting down?,100102,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000010010.png
14540,Is there anything hanging on the coat rack?,145400,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000014540.png
900023852,Are there any pictures on the wall?,900023852,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000900023852.png
15543,Is the man waving at the woman?,155430,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000015543.png
6599,Is she going to eat the corn?,65990,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000006599.png
16609,Can the kids feet touch the ground?,166092,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000016609.png
16545,Is it nighttime?,165450,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000016545.png
900019070,Is the old lady picking up a bird?,900019070,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000900019070.png
18566,Are they a happy family?,185661,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000018566.png
1116,Is she having a tea party?,11160,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000001116.png
900090682,Is the cat a baby cat?,900090682,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000900090682.png
17349,Is the boy petting a cat?,173490,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000017349.png
3819,Is there a dog in the dog bed?,38192,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000003819.png
900004912,Is the woman walking alone?,900004912,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000900004912.png
900159022,Is the woman waving at someone?,900159022,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000900159022.png
900128720,Is a man jumping rope?,900128720,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000900128720.png
15879,Is this man furious with the dog?,158790,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000015879.png
17563,Is the pet bed empty?,175630,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000017563.png
1983,Is the little girls iPad on the couch?,19832,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000001983.png
900095432,Is there a plant on the fireplace?,900095432,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000900095432.png
12375,Is it daylight?,123751,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000012375.png
900048791,Is this a date?,900048791,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000900048791.png
11808,Is the fire lit?,118080,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000011808.png
900030301,Is she old enough to drive?,900030301,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000900030301.png
6244,Does the door lead outside?,62440,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000006244.png
6807,Is the girl on the red rug nervous about the kitty?,68070,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000006807.png
19979,Did the apple in the girl's hand come from the tree behind her?,199791,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000019979.png
900124981,Is the woman worried about the baby being on the slide?,900124981,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000900124981.png
9042,Is the dog looking in the right direction to catch the ball?,90422,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000009042.png
900168151,Is she safe?,900168151,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000900168151.png
900112212,Is there a beehive in the tree?,900112212,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000900112212.png
8710,Is the girl running?,87101,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000008710.png
900028962,Are the curtains all the same fabric?,900028962,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000900028962.png
900003952,Are there birds in this picture?,900003952,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000900003952.png
11020,Does the bucket have a handle?,110202,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000011020.png
900047760,Are they playing kickball?,900047760,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000900047760.png
7655,Are her parents watching?,76551,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000007655.png
10152,Do you see any butterflies?,101522,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000010152.png
900158801,Are the people laughing at the dog?,900158801,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000900158801.png
7116,Is the woman sitting weird?,71160,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000007116.png
506,Is the dog chasing a ball?,5062,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000000506.png
900091191,Is he playing?,900091191,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000900091191.png
900031971,Is the little boy hiding?,900031971,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000900031971.png
5732,Are all the windows the same size?,57321,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000005732.png
15059,Is the TV on?,150591,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000015059.png
900039990,Is the woman offering an apple to the little girl?,900039990,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000900039990.png
19696,Is the dog going to wake the cat up?,196961,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000019696.png
900053240,Is the man sticking his foot out to try to trip the little girl?,900053240,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000900053240.png
4819,"If the girls throws the ball, does it look like the dog would fetch it?",48190,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000004819.png
900087532,Is the cat hanging from the end of the table?,900087532,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000900087532.png
13395,Is this boy old enough to be by himself?,133951,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000013395.png
5298,Is this dog her shoulder height?,52981,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000005298.png
18269,Does the boy look entertained?,182692,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000018269.png
6621,Is there a place to hang a coat?,66212,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000006621.png
11326,Are the curtains the same?,113261,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000011326.png
1229,Is it sunny outside?,12290,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000001229.png
16692,Does one of the motorbikes belong to the man?,166922,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000016692.png
900121882,Is this a family?,900121882,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000900121882.png
18048,Could the curtains catch fire from the fireplace?,180482,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000018048.png
900109051,Is the cat sitting?,900109051,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000900109051.png
900010130,Is that a proper place for a turtle?,900010130,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000900010130.png
900120011,Does the color in the curtain match the color of the loveseat?,900120011,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000900120011.png
16444,Is the baseball stuck in the tree?,164440,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000016444.png
6906,Is the little girl scared of the deer?,69060,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000006906.png
900052091,Is the boy on the left scared to be alone?,900052091,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000900052091.png
3215,Is the controller hanging off the table?,32152,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000003215.png
900193252,Is it sunny?,900193252,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000900193252.png
4223,Is she watching the TV?,42230,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000004223.png
900028632,Are they looking at each other?,900028632,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000900028632.png
17379,Are they going to have dinner together?,173792,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000017379.png
10796,Is the man playing soccer?,107961,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000010796.png
900190472,Is he on a bicycle?,900190472,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000900190472.png
900029320,Is the bike in danger?,900029320,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000900029320.png
4660,Does the man have elbows?,46601,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000004660.png
900009871,Are they wearing the same color shirt?,900009871,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000900009871.png
649,Are there any flowers?,6492,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000000649.png
19745,Is the man relaxing?,197450,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000019745.png
18953,"Are the deer inhibited, being close to a human walkway?",189530,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000018953.png
6064,Does the man have both feet on the ground?,60641,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000006064.png
900013762,Are her ankles crossed?q?,900013762,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000900013762.png
19024,Is there a dish of food for the cat?,190242,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000019024.png
5074,Is the sun shining?,50742,yes,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000000005074.png
900117920,Are these women playing soccer while drunk?,900117920,no,/home/jovyan/ars/vqa-research/VQA/data/scene_img_abstract_v002_train2017/abstract_v002_train2015_000900117920.png
